Date,Region,Province,Country,Total_Confirmed,Total_Deaths,Total_Recovered
2020-03-28,Livingston,New York,US,3,0.0,0
2020-03-28,Madison,New York,US,9,1.0,0
2020-03-28,Monroe,New York,US,160,3.0,0
2020-03-28,Montgomery,New York,US,4,0.0,0
2020-03-28,Nassau,New York,US,4657,9.0,0
2020-03-28,Niagara,New York,US,28,0.0,3
2020-03-28,Oneida,New York,US,13,0.0,0
2020-03-28,Onondaga,New York,US,65,1.0,0
2020-03-28,Ontario,New York,US,11,0.0,0
2020-03-28,Orange,New York,US,910,0.0,0
2020-03-28,Orleans,New York,US,4[148],0.0,0
2020-03-28,Oswego,New York,US,4,0.0,0
2020-03-28,Otsego,New York,US,2,0.0,0
2020-03-28,Putnam,New York,US,84,0.0,0
2020-03-28,Rensselaer,New York,US,44[150],0.0,0
2020-03-28,Rockland,New York,US,1457,5.0,0
2020-03-28,Saratoga,New York,US,64,0.0,0
2020-03-28,Schenectady,New York,US,55,0.0,0
2020-03-28,Schoharie,New York,US,2,0.0,0
2020-03-28,St. Lawrence,New York,US,2,0.0,0
2020-03-28,Steuben,New York,US,11,0.0,0
2020-03-28,Suffolk,New York,US,3385,17.0,0
2020-03-28,Sullivan,New York,US,39,0.0,0
2020-03-28,Tioga,New York,US,2,0.0,0
2020-03-28,Tompkins,New York,US,48,0.0,0
2020-03-28,Ulster,New York,US,65,0.0,0
2020-03-28,Warren,New York,US,2,0.0,0
2020-03-28,Washington,New York,US,4,0.0,0
2020-03-28,Wayne,New York,US,7,0.0,0
2020-03-28,Westchester,New York,US,7187,1.0,0
2020-03-28,Wyoming,New York,US,7,0.0,0
2020-03-28,Total ,New York,US,12955,80.0,1
2020-03-29,Albany,New York,US,205,0.0,1
2020-03-29,Allegany,New York,US,6,0.0,0
2020-03-29,Broome,New York,US,29,1.0,0
2020-03-29,Cattaraugus,New York,US,4,0.0,0
2020-03-29,Cayuga,New York,US,4[151],0.0,2
2020-03-29,Chautauqua,New York,US,7[152],0.0,0
2020-03-29,Chemung,New York,US,15,0.0,0
2020-03-29,Chenango,New York,US,15,0.0,0
2020-03-29,Clinton,New York,US,13,0.0,0
2020-03-29,Columbia,New York,US,23,0.0,0
2020-03-29,Cortland,New York,US,6,0.0,0
2020-03-29,Delaware,New York,US,8,0.0,0
2020-03-29,Dutchess,New York,US,320,1.0,0
2020-03-29,Erie,New York,US,358,0.0,0
2020-03-29,Essex,New York,US,5,0.0,0
2020-03-29,Franklin,New York,US,6,0.0,0
2020-03-29,Fulton,New York,US,1,0.0,0
2020-03-29,Genesee,New York,US,9,0.0,0
2020-03-29,Greene,New York,US,7,0.0,0
2020-03-29,Hamilton,New York,US,2,0.0,0
2020-03-29,Herkimer,New York,US,10,0.0,0
2020-03-29,Jefferson,New York,US,7,0.0,0
2020-03-29,Livingston,New York,US,10,0.0,0
2020-03-29,Madison,New York,US,24,1.0,0
2020-03-29,Monroe,New York,US,219,3.0,0
2020-03-29,Montgomery,New York,US,6,0.0,0
2020-03-29,Nassau,New York,US,6445,9.0,0
2020-03-29,Niagara,New York,US,38,0.0,3
2020-03-29,Oneida,New York,US,26,0.0,0
2020-03-29,Onondaga,New York,US,152,1.0,0
2020-03-29,Ontario,New York,US,18,0.0,0
2020-03-29,Orange,New York,US,1247,0.0,0
2020-03-29,Orleans,New York,US,4[155],0.0,0
2020-03-29,Oswego,New York,US,8,0.0,0
2020-03-29,Otsego,New York,US,10,0.0,0
2020-03-29,Putnam,New York,US,144,0.0,0
2020-03-29,Rensselaer,New York,US,44[156],0.0,0
2020-03-29,Rockland,New York,US,2209,5.0,0
2020-03-29,Saratoga,New York,US,102,0.0,0
2020-03-29,Schenectady,New York,US,76,0.0,0
2020-03-29,Schoharie,New York,US,5,0.0,0
2020-03-29,St. Lawrence,New York,US,12,0.0,0
2020-03-29,Steuben,New York,US,17,0.0,0
2020-03-29,Suffolk,New York,US,5023,17.0,1
2020-03-29,Sullivan,New York,US,88,0.0,0
2020-03-29,Tioga,New York,US,4,0.0,0
2020-03-29,Tompkins,New York,US,52,0.0,0
2020-03-29,Ulster,New York,US,146,0.0,0
2020-03-29,Warren,New York,US,18,0.0,0
2020-03-29,Washington,New York,US,7,0.0,0
2020-03-29,Wayne,New York,US,12,0.0,0
2020-03-29,Westchester,New York,US,8519,1.0,0
2020-03-29,Wyoming,New York,US,8,0.0,0
2020-03-29,Total ,New York,US,25745,80.0,7
2020-03-30,Albany,New York,US,217,0.0,1
2020-03-30,Allegany,New York,US,7,0.0,0
2020-03-30,Broome,New York,US,35,3.0,0
2020-03-30,Cattaraugus,New York,US,6,0.0,0
2020-03-30,Cayuga,New York,US,4[158],0.0,2
2020-03-30,Chautauqua,New York,US,8,1.0,0
2020-03-30,Chemung,New York,US,15,0.0,0
2020-03-30,Chenango,New York,US,17,0.0,0
2020-03-30,Clinton,New York,US,17,0.0,0
2020-03-30,Columbia,New York,US,26,0.0,0
2020-03-30,Cortland,New York,US,8,0.0,0
2020-03-30,Delaware,New York,US,11,0.0,0
2020-03-30,Dutchess,New York,US,392,1.0,0
2020-03-30,Erie,New York,US,443,8.0,43
2020-03-30,Essex,New York,US,4,0.0,0
2020-03-30,Franklin,New York,US,6,0.0,0
2020-03-30,Fulton,New York,US,1,0.0,0
2020-03-30,Genesee,New York,US,9,0.0,0
2020-03-30,Greene,New York,US,10,0.0,0
2020-03-30,Hamilton,New York,US,2,0.0,0
2020-03-30,Herkimer,New York,US,12,0.0,0
2020-03-30,Jefferson,New York,US,11,0.0,0
2020-03-30,Livingston,New York,US,15,0.0,0
2020-03-30,Madison,New York,US,34,1.0,0
2020-03-30,Monroe,New York,US,242,6.0,0
2020-03-30,Montgomery,New York,US,6,0.0,0
2020-03-30,Nassau,New York,US,7344,9.0,0
2020-03-30,Niagara,New York,US,51,0.0,3
2020-03-30,Oneida,New York,US,34,0.0,0
2020-03-30,Onondaga,New York,US,194,1.0,0
2020-03-30,Ontario,New York,US,22,0.0,0
2020-03-30,Orange,New York,US,1435,0.0,0
2020-03-30,Orleans,New York,US,4[163],0.0,0
2020-03-30,Oswego,New York,US,15,0.0,0
2020-03-30,Otsego,New York,US,17,0.0,0
2020-03-30,Putnam,New York,US,167,0.0,0
2020-03-30,Rensselaer,New York,US,54[164],0.0,0
2020-03-30,Rockland,New York,US,2511,5.0,0
2020-03-30,Saratoga,New York,US,105,0.0,0
2020-03-30,Schenectady,New York,US,80,0.0,0
2020-03-30,Schoharie,New York,US,6,0.0,0
2020-03-30,Seneca,New York,US,2,0.0,0
2020-03-30,St. Lawrence,New York,US,13,0.0,0
2020-03-30,Steuben,New York,US,21,0.0,0
2020-03-30,Suffolk,New York,US,5791,17.0,1
2020-03-30,Sullivan,New York,US,101,0.0,0
2020-03-30,Tioga,New York,US,4,0.0,0
2020-03-30,Tompkins,New York,US,70,0.0,0
2020-03-30,Ulster,New York,US,190,0.0,0
2020-03-30,Warren,New York,US,18,0.0,0
2020-03-30,Washington,New York,US,7,0.0,0
2020-03-30,Wayne,New York,US,15,0.0,0
2020-03-30,Westchester,New York,US,9326,10.0,0
2020-03-30,Wyoming,New York,US,8,1.0,0
2020-03-30,Total ,New York,US,30281,428.0,50
2020-03-31,Albany,New York,US,226,1.0,0
2020-03-31,Allegany,New York,US,7,1.0,0
2020-03-31,Broome,New York,US,38,3.0,0
2020-03-31,Cattaraugus,New York,US,6,0.0,0
2020-03-31,Cayuga,New York,US,4[164],0.0,2
2020-03-31,Chautauqua,New York,US,8,1.0,0
2020-03-31,Chemung,New York,US,20,0.0,0
2020-03-31,Chenango,New York,US,21,0.0,0
2020-03-31,Clinton,New York,US,21,0.0,0
2020-03-31,Columbia,New York,US,36,1.0,0
2020-03-31,Cortland,New York,US,10,0.0,0
2020-03-31,Delaware,New York,US,16,0.0,0
2020-03-31,Dutchess,New York,US,484,3.0,0
2020-03-31,Erie,New York,US,463,8.0,53
2020-03-31,Essex,New York,US,5,0.0,0
2020-03-31,Franklin,New York,US,9,0.0,0
2020-03-31,Fulton,New York,US,1,0.0,0
2020-03-31,Genesee,New York,US,11,1.0,0
2020-03-31,Greene,New York,US,16,0.0,0
2020-03-31,Hamilton,New York,US,2,0.0,0
2020-03-31,Herkimer,New York,US,16,2.0,0
2020-03-31,Jefferson,New York,US,12,0.0,0
2020-03-31,Lewis,New York,US,2,0.0,0
2020-03-31,Livingston,New York,US,18,0.0,2
2020-03-31,Madison,New York,US,49,1.0,0
2020-03-31,Monroe,New York,US,292,8.0,0
2020-03-31,Montgomery,New York,US,7,0.0,0
2020-03-31,Nassau,New York,US,8544,48.0,0
2020-03-31,Niagara,New York,US,56,0.0,3
2020-03-31,Oneida,New York,US,40,0.0,0
2020-03-31,Onondaga,New York,US,228,1.0,0
2020-03-31,Ontario,New York,US,26,0.0,0
2020-03-31,Orange,New York,US,1556,0.0,0
2020-03-31,Orleans,New York,US,6,0.0,0
2020-03-31,Oswego,New York,US,15,0.0,0
2020-03-31,Otsego,New York,US,18,1.0,0
2020-03-31,Putnam,New York,US,186,0.0,0
2020-03-31,Rensselaer,New York,US,54[169],0.0,0
2020-03-31,Rockland,New York,US,2863,0.0,0
2020-03-31,Saratoga,New York,US,108,1.0,0
2020-03-31,Schenectady,New York,US,85,2.0,0
2020-03-31,Schoharie,New York,US,6,0.0,0
2020-03-31,Schuyler,New York,US,2,0.0,0
2020-03-31,Seneca,New York,US,2,0.0,0
2020-03-31,St. Lawrence,New York,US,30,0.0,0
2020-03-31,Steuben,New York,US,28,0.0,0
2020-03-31,Suffolk,New York,US,6713,44.0,1
2020-03-31,Sullivan,New York,US,109,0.0,0
2020-03-31,Tioga,New York,US,7,0.0,0
2020-03-31,Tompkins,New York,US,76,0.0,0
2020-03-31,Ulster,New York,US,211,0.0,0
2020-03-31,Warren,New York,US,18,0.0,0
2020-03-31,Washington,New York,US,10,0.0,0
2020-03-31,Wayne,New York,US,19,0.0,0
2020-03-31,Westchester,New York,US,9967,19.0,0
2020-03-31,Wyoming,New York,US,9,1.0,0
2020-03-31,Yates,New York,US,1[173],0.0,0
2020-03-31,Total ,New York,US,32656,330.0,50
2020-04-01,Albany,New York,US,240,2.0,0
2020-04-01,Allegany,New York,US,10,1.0,0
2020-04-01,Broome,New York,US,41,4.0,6
2020-04-01,Cattaraugus,New York,US,7,0.0,0
2020-04-01,Cayuga,New York,US,4[169],0.0,2
2020-04-01,Chautauqua,New York,US,10,1.0,2
2020-04-01,Chemung,New York,US,22,0.0,0
2020-04-01,Chenango,New York,US,26,0.0,0
2020-04-01,Clinton,New York,US,25,0.0,0
2020-04-01,Columbia,New York,US,36,1.0,0
2020-04-01,Cortland,New York,US,11,0.0,3
2020-04-01,Delaware,New York,US,20,0.0,0
2020-04-01,Dutchess,New York,US,547,4.0,0
2020-04-01,Erie,New York,US,582,11.0,74
2020-04-01,Essex,New York,US,6,0.0,0
2020-04-01,Franklin,New York,US,9,0.0,0
2020-04-01,Fulton,New York,US,2,0.0,0
2020-04-01,Genesee,New York,US,13,1.0,0
2020-04-01,Greene,New York,US,18,0.0,0
2020-04-01,Hamilton,New York,US,2,0.0,0
2020-04-01,Herkimer,New York,US,20,3.0,0
2020-04-01,Jefferson,New York,US,12,0.0,0
2020-04-01,Lewis,New York,US,2,0.0,0
2020-04-01,Livingston,New York,US,18,1.0,2
2020-04-01,Madison,New York,US,60,2.0,0
2020-04-01,Monroe,New York,US,357,9.0,100
2020-04-01,Montgomery,New York,US,7,0.0,0
2020-04-01,Nassau,New York,US,9554,63.0,0
2020-04-01,Niagara,New York,US,65,0.0,11
2020-04-01,Oneida,New York,US,50,1.0,0
2020-04-01,Onondaga,New York,US,277,1.0,67
2020-04-01,Ontario,New York,US,27,0.0,0
2020-04-01,Orange,New York,US,1782,25.0,0
2020-04-01,Orleans,New York,US,6,0.0,0
2020-04-01,Oswego,New York,US,17,0.0,0
2020-04-01,Otsego,New York,US,19,1.0,0
2020-04-01,Putnam,New York,US,207,0.0,0
2020-04-01,Rensselaer,New York,US,60[174],0.0,6
2020-04-01,Rockland,New York,US,3321,0.0,0
2020-04-01,Saratoga,New York,US,122,1.0,0
2020-04-01,Schenectady,New York,US,93,2.0,0
2020-04-01,Schoharie,New York,US,8,0.0,0
2020-04-01,Schuyler,New York,US,2,0.0,0
2020-04-01,Seneca,New York,US,2,0.0,0
2020-04-01,St. Lawrence,New York,US,34,0.0,0
2020-04-01,Steuben,New York,US,40,0.0,0
2020-04-01,Suffolk,New York,US,7605,53.0,1
2020-04-01,Sullivan,New York,US,121,0.0,0
2020-04-01,Tioga,New York,US,7,0.0,0
2020-04-01,Tompkins,New York,US,80,0.0,33
2020-04-01,Ulster,New York,US,221,3.0,0
2020-04-01,Warren,New York,US,18,0.0,0
2020-04-01,Washington,New York,US,10,0.0,0
2020-04-01,Wayne,New York,US,24,0.0,0
2020-04-01,Westchester,New York,US,10683,25.0,0
2020-04-01,Wyoming,New York,US,10,1.0,0
2020-04-01,Yates,New York,US,1[177],0.0,0
2020-04-01,Total ,New York,US,36299,806.0,240
2020-04-02,Albany,New York,US,253,2.0,0
2020-04-02,Allegany,New York,US,12,1.0,0
2020-04-02,Broome,New York,US,44,4.0,7
2020-04-02,Cattaraugus,New York,US,8,0.0,0
2020-04-02,Cayuga,New York,US,4,0.0,2
2020-04-02,Chautauqua,New York,US,12,1.0,2
2020-04-02,Chemung,New York,US,22,0.0,0
2020-04-02,Chenango,New York,US,28,0.0,0
2020-04-02,Clinton,New York,US,25,0.0,0
2020-04-02,Columbia,New York,US,36,1.0,0
2020-04-02,Cortland,New York,US,14,0.0,3
2020-04-02,Delaware,New York,US,22,0.0,0
2020-04-02,Dutchess,New York,US,667,5.0,0
2020-04-02,Erie,New York,US,734,19.0,101
2020-04-02,Essex,New York,US,6,0.0,0
2020-04-02,Franklin,New York,US,9,0.0,0
2020-04-02,Fulton,New York,US,6,0.0,0
2020-04-02,Genesee,New York,US,16,1.0,0
2020-04-02,Greene,New York,US,21,0.0,0
2020-04-02,Hamilton,New York,US,2,0.0,0
2020-04-02,Herkimer,New York,US,20,3.0,0
2020-04-02,Jefferson,New York,US,15,0.0,0
2020-04-02,Lewis,New York,US,2,0.0,0
2020-04-02,Livingston,New York,US,18,1.0,4
2020-04-02,Madison,New York,US,60,2.0,0
2020-04-02,Monroe,New York,US,420,9.0,100
2020-04-02,Montgomery,New York,US,8,0.0,0
2020-04-02,Nassau,New York,US,10587,76.0,0
2020-04-02,Niagara,New York,US,91,0.0,11
2020-04-02,Oneida,New York,US,61,1.0,0
2020-04-02,Onondaga,New York,US,277,2.0,67
2020-04-02,Ontario,New York,US,27,0.0,0
2020-04-02,Orange,New York,US,2084,30.0,0
2020-04-02,Orleans,New York,US,6,0.0,0
2020-04-02,Oswego,New York,US,22,0.0,0
2020-04-02,Otsego,New York,US,21,1.0,0
2020-04-02,Putnam,New York,US,216,0.0,0
2020-04-02,Rensselaer,New York,US,67,1.0,6
2020-04-02,Rockland,New York,US,3751,0.0,0
2020-04-02,Saratoga,New York,US,132,1.0,0
2020-04-02,Schenectady,New York,US,101,5.0,20
2020-04-02,Schoharie,New York,US,8,0.0,0
2020-04-02,Schuyler,New York,US,3,0.0,0
2020-04-02,Seneca,New York,US,4,0.0,0
2020-04-02,St. Lawrence,New York,US,39,0.0,0
2020-04-02,Steuben,New York,US,43,1.0,0
2020-04-02,Suffolk,New York,US,8746,69.0,1
2020-04-02,Sullivan,New York,US,156,5.0,0
2020-04-02,Tioga,New York,US,7,0.0,0
2020-04-02,Tompkins,New York,US,80,0.0,33
2020-04-02,Ulster,New York,US,243,3.0,0
2020-04-02,Warren,New York,US,18,0.0,0
2020-04-02,Washington,New York,US,12,0.0,0
2020-04-02,Wayne,New York,US,27,0.0,0
2020-04-02,Westchester,New York,US,11567,64.0,52
2020-04-02,Wyoming,New York,US,14,1.0,0
2020-04-02,Yates,New York,US,1,0.0,0
2020-04-02,Total ,New York,US,40663,976.0,409
2020-04-03,Albany,New York,US,267,2.0,0
2020-04-03,Allegany,New York,US,14,1.0,0
2020-04-03,Broome,New York,US,56,4.0,7
2020-04-03,Cattaraugus,New York,US,9,0.0,0
2020-04-03,Cayuga,New York,US,6,0.0,2
2020-04-03,Chautauqua,New York,US,13,1.0,5
2020-04-03,Chemung,New York,US,35,0.0,0
2020-04-03,Chenango,New York,US,32,0.0,0
2020-04-03,Clinton,New York,US,30,0.0,0
2020-04-03,Columbia,New York,US,42,2.0,22
2020-04-03,Cortland,New York,US,10,0.0,3
2020-04-03,Delaware,New York,US,24,1.0,0
2020-04-03,Dutchess,New York,US,809,5.0,0
2020-04-03,Erie,New York,US,802,21.0,131
2020-04-03,Essex,New York,US,6,0.0,0
2020-04-03,Franklin,New York,US,10,0.0,0
2020-04-03,Fulton,New York,US,6,0.0,0
2020-04-03,Genesee,New York,US,16,1.0,0
2020-04-03,Greene,New York,US,23,0.0,0
2020-04-03,Hamilton,New York,US,2,0.0,0
2020-04-03,Herkimer,New York,US,14,3.0,0
2020-04-03,Jefferson,New York,US,18,0.0,0
2020-04-03,Lewis,New York,US,2,0.0,0
2020-04-03,Livingston,New York,US,20,1.0,5
2020-04-03,Madison,New York,US,70,2.0,10
2020-04-03,Monroe,New York,US,464,10.0,100
2020-04-03,Montgomery,New York,US,10,0.0,0
2020-04-03,Nassau,New York,US,12024,138.0,0
2020-04-03,Niagara,New York,US,103,0.0,11
2020-04-03,Oneida,New York,US,71,1.0,0
2020-04-03,Onondaga,New York,US,252,2.0,67
2020-04-03,Ontario,New York,US,28,0.0,0
2020-04-03,Orange,New York,US,2397,30.0,0
2020-04-03,Orleans,New York,US,9,0.0,0
2020-04-03,Oswego,New York,US,26,0.0,0
2020-04-03,Otsego,New York,US,21,1.0,0
2020-04-03,Putnam,New York,US,252,0.0,0
2020-04-03,Rensselaer,New York,US,71,1.0,14
2020-04-03,Rockland,New York,US,4289,42.0,0
2020-04-03,Saratoga,New York,US,141,1.0,0
2020-04-03,Schenectady,New York,US,110,5.0,20
2020-04-03,Schoharie,New York,US,9,0.0,0
2020-04-03,Schuyler,New York,US,3,0.0,0
2020-04-03,Seneca,New York,US,6,0.0,0
2020-04-03,St. Lawrence,New York,US,43,0.0,0
2020-04-03,Steuben,New York,US,46,1.0,0
2020-04-03,Suffolk,New York,US,10154,84.0,1
2020-04-03,Sullivan,New York,US,168,5.0,0
2020-04-03,Tioga,New York,US,7,0.0,0
2020-04-03,Tompkins,New York,US,84,0.0,46
2020-04-03,Ulster,New York,US,263,3.0,0
2020-04-03,Warren,New York,US,19,0.0,0
2020-04-03,Washington,New York,US,15,0.0,1
2020-04-03,Wayne,New York,US,30,0.0,0
2020-04-03,Westchester,New York,US,12351,67.0,52
2020-04-03,Wyoming,New York,US,15,1.0,5
2020-04-03,Yates,New York,US,1,0.0,0
2020-04-03,Total ,New York,US,45704,1351.0,488
2020-04-04,Albany,New York,US,293,4.0,0
2020-04-04,Allegany,New York,US,16,1.0,0
2020-04-04,Broome,New York,US,62,4.0,7
2020-04-04,Cattaraugus,New York,US,9,0.0,0
2020-04-04,Cayuga,New York,US,7,0.0,2
2020-04-04,Chautauqua,New York,US,14,1.0,5
2020-04-04,Chemung,New York,US,36,0.0,0
2020-04-04,Chenango,New York,US,39,0.0,0
2020-04-04,Clinton,New York,US,31,0.0,0
2020-04-04,Columbia,New York,US,57,2.0,22
2020-04-04,Cortland,New York,US,14[173],0.0,3
2020-04-04,Delaware,New York,US,26,1.0,0
2020-04-04,Dutchess,New York,US,938,9.0,0
2020-04-04,Erie,New York,US,808,22.0,141
2020-04-04,Essex,New York,US,7,0.0,0
2020-04-04,Franklin,New York,US,10,0.0,0
2020-04-04,Fulton,New York,US,9,0.0,0
2020-04-04,Genesee,New York,US,21,1.0,0
2020-04-04,Greene,New York,US,24,0.0,0
2020-04-04,Hamilton,New York,US,2,0.0,0
2020-04-04,Herkimer,New York,US,18,3.0,0
2020-04-04,Jefferson,New York,US,20,0.0,0
2020-04-04,Lewis,New York,US,2,0.0,0
2020-04-04,Livingston,New York,US,20,1.0,5
2020-04-04,Madison,New York,US,78,2.0,10
2020-04-04,Monroe,New York,US,512,14.0,100
2020-04-04,Montgomery,New York,US,13,0.0,0
2020-04-04,Nassau,New York,US,13346,138.0,0
2020-04-04,Niagara,New York,US,103,0.0,11
2020-04-04,Oneida,New York,US,80,1.0,0
2020-04-04,Onondaga,New York,US,322,2.0,67
2020-04-04,Ontario,New York,US,31,0.0,0
2020-04-04,Orange,New York,US,2741,40.0,0
2020-04-04,Orleans,New York,US,10,0.0,0
2020-04-04,Oswego,New York,US,26,2.0,0
2020-04-04,Otsego,New York,US,26,1.0,0
2020-04-04,Putnam,New York,US,283,0.0,0
2020-04-04,Rensselaer,New York,US,73,1.0,14
2020-04-04,Rockland,New York,US,4872,69.0,0
2020-04-04,Saratoga,New York,US,141,1.0,0
2020-04-04,Schenectady,New York,US,117,5.0,20
2020-04-04,Schoharie,New York,US,11,0.0,0
2020-04-04,Schuyler,New York,US,4,0.0,0
2020-04-04,Seneca,New York,US,6,0.0,0
2020-04-04,St. Lawrence,New York,US,52,0.0,0
2020-04-04,Steuben,New York,US,60,1.0,0
2020-04-04,Suffolk,New York,US,11370,96.0,1
2020-04-04,Sullivan,New York,US,193,5.0,0
2020-04-04,Tioga,New York,US,8,0.0,0
2020-04-04,Tompkins,New York,US,93,0.0,51
2020-04-04,Ulster,New York,US,290,4.0,0
2020-04-04,Warren,New York,US,20,0.0,0
2020-04-04,Washington,New York,US,16,0.0,1
2020-04-04,Wayne,New York,US,30,0.0,0
2020-04-04,Westchester,New York,US,13081,67.0,52
2020-04-04,Wyoming,New York,US,15,1.0,5
2020-04-04,Yates,New York,US,1,0.0,0
2020-04-04,Total ,New York,US,50398,941.0,498
2020-04-05,Albany,New York,US,305,6.0,0
2020-04-05,Allegany,New York,US,16,1.0,0
2020-04-05,Broome,New York,US,69,4.0,7
2020-04-05,Cattaraugus,New York,US,9,0.0,3
2020-04-05,Cayuga,New York,US,8,0.0,2
2020-04-05,Chautauqua,New York,US,18,1.0,5
2020-04-05,Chemung,New York,US,38,0.0,0
2020-04-05,Chenango,New York,US,43,0.0,0
2020-04-05,Clinton,New York,US,33,0.0,0
2020-04-05,Columbia,New York,US,57,4.0,22
2020-04-05,Cortland,New York,US,15,0.0,6
2020-04-05,Delaware,New York,US,27,1.0,0
2020-04-05,Dutchess,New York,US,1077,12.0,53
2020-04-05,Erie,New York,US,1057,26.0,167
2020-04-05,Essex,New York,US,7,0.0,0
2020-04-05,Franklin,New York,US,10,0.0,0
2020-04-05,Fulton,New York,US,9,1.0,0
2020-04-05,Genesee,New York,US,22,1.0,0
2020-04-05,Greene,New York,US,24,0.0,0
2020-04-05,Hamilton,New York,US,2,0.0,0
2020-04-05,Herkimer,New York,US,22,3.0,0
2020-04-05,Jefferson,New York,US,26,0.0,0
2020-04-05,Lewis,New York,US,3,2.0,0
2020-04-05,Livingston,New York,US,24,1.0,5
2020-04-05,Madison,New York,US,79,2.0,10
2020-04-05,Monroe,New York,US,548,16.0,207
2020-04-05,Montgomery,New York,US,15,1.0,0
2020-04-05,Nassau,New York,US,14398,396.0,0
2020-04-05,Niagara,New York,US,116,0.0,11
2020-04-05,Oneida,New York,US,87,1.0,0
2020-04-05,Onondaga,New York,US,322,4.0,67
2020-04-05,Ontario,New York,US,32,0.0,0
2020-04-05,Orange,New York,US,3102,51.0,0
2020-04-05,Orleans,New York,US,11,0.0,0
2020-04-05,Oswego,New York,US,28,2.0,0
2020-04-05,Otsego,New York,US,29,2.0,0
2020-04-05,Putnam,New York,US,314,14.0,0
2020-04-05,Rensselaer,New York,US,74,1.0,14
2020-04-05,Rockland,New York,US,5326,71.0,0
2020-04-05,Saratoga,New York,US,148,3.0,0
2020-04-05,Schenectady,New York,US,128,4.0,20
2020-04-05,Schoharie,New York,US,11,0.0,0
2020-04-05,Schuyler,New York,US,4,0.0,0
2020-04-05,Seneca,New York,US,9,0.0,0
2020-04-05,St. Lawrence,New York,US,55,0.0,0
2020-04-05,Steuben,New York,US,63,1.0,0
2020-04-05,Suffolk,New York,US,12405,199.0,1
2020-04-05,Sullivan,New York,US,234,4.0,0
2020-04-05,Tioga,New York,US,8,0.0,0
2020-04-05,Tompkins,New York,US,95,0.0,54
2020-04-05,Ulster,New York,US,332,3.0,0
2020-04-05,Warren,New York,US,25,0.0,0
2020-04-05,Washington,New York,US,18,1.0,1
2020-04-05,Wayne,New York,US,32,0.0,0
2020-04-05,Westchester,New York,US,13723,211.0,52
2020-04-05,Wyoming,New York,US,22,1.0,5
2020-04-05,Yates,New York,US,2,0.0,0
2020-04-05,Total ,New York,US,54480,1051.0,690
2020-04-06,Albany,New York,US,319,6.0,0
2020-04-06,Allegany,New York,US,17,1.0,0
2020-04-06,Broome,New York,US,72,4.0,7
2020-04-06,Cattaraugus,New York,US,12,0.0,3
2020-04-06,Cayuga,New York,US,11,1.0,3
2020-04-06,Chautauqua,New York,US,19,2.0,7
2020-04-06,Chemung,New York,US,47,0.0,0
2020-04-06,Chenango,New York,US,46,0.0,0
2020-04-06,Clinton,New York,US,36,0.0,7
2020-04-06,Columbia,New York,US,59,4.0,25
2020-04-06,Cortland,New York,US,18,0.0,7
2020-04-06,Delaware,New York,US,29,1.0,4
2020-04-06,Dutchess,New York,US,1189,14.0,61
2020-04-06,Erie,New York,US,1059,29.0,173
2020-04-06,Essex,New York,US,7,0.0,0
2020-04-06,Franklin,New York,US,10,0.0,0
2020-04-06,Fulton,New York,US,11,1.0,0
2020-04-06,Genesee,New York,US,23,1.0,0
2020-04-06,Greene,New York,US,24,0.0,0
2020-04-06,Hamilton,New York,US,2,0.0,0
2020-04-06,Herkimer,New York,US,25,3.0,0
2020-04-06,Jefferson,New York,US,33,0.0,0
2020-04-06,Lewis,New York,US,6,2.0,0
2020-04-06,Livingston,New York,US,26,1.0,8
2020-04-06,Madison,New York,US,82,2.0,42
2020-04-06,Monroe,New York,US,574,25.0,211
2020-04-06,Montgomery,New York,US,15,1.0,0
2020-04-06,Nassau,New York,US,15616,433.0,197
2020-04-06,Niagara,New York,US,130,0.0,11
2020-04-06,Oneida,New York,US,100,1.0,19
2020-04-06,Onondaga,New York,US,364,5.0,113
2020-04-06,Ontario,New York,US,37,0.0,0
2020-04-06,Orange,New York,US,3397,53.0,0
2020-04-06,Orleans,New York,US,13,0.0,0
2020-04-06,Oswego,New York,US,29,2.0,14
2020-04-06,Otsego,New York,US,34,2.0,0
2020-04-06,Putnam,New York,US,345,15.0,0
2020-04-06,Rensselaer,New York,US,78,1.0,24
2020-04-06,Rockland,New York,US,5703,119.0,0
2020-04-06,Saratoga,New York,US,153,3.0,0
2020-04-06,Schenectady,New York,US,138,5.0,21
2020-04-06,Schoharie,New York,US,11,0.0,0
2020-04-06,Schuyler,New York,US,4,0.0,0
2020-04-06,Seneca,New York,US,9,0.0,0
